EAN|STORE_CODE|PRICE_EXCL_TAX|PRICE_INCL_TAX|VAT_RATE|PRICE_USAGE|PRIORITY|START_DATE|END_DATE
3760341071134|0101|2.13|2.25|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760341071141|0101|1.31|1.38|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760341071158|0101|1.31|1.38|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760341071165|0101|1.81|1.91|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760341071172|0101|3.17|3.34|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760341071196|0101|12.84|13.55|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760341830014|0101|4.64|4.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760341830076|0101|4.64|4.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760341830090|0101|7.57|7.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760341830137|0101|10.52|11.10|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760342990595|0101|4.49|5.39|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760342990601|0101|5.03|6.04|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760342990618|0101|4.58|5.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760342990625|0101|5.08|6.09|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760342990731|0101|5.08|6.09|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760342990816|0101|4.88|5.85|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760342991608|0101|823.20|987.84|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760342991684|0101|11.20|13.44|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760342991868|0101|10.74|12.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760342992315|0101|1256.00|1507.20|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760343010056|0101|4.98|5.98|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760343010070|0101|4.98|5.97|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760343010117|0101|6.91|8.29|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760343010377|0101|6.71|8.05|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760343010414|0101|6.88|8.26|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760343010421|0101|5.63|6.76|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760343010445|0101|7.68|9.21|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760343240798|0101|6.51|7.81|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760343242075|0101|7.64|9.17|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760343371645|0101|3.31|3.49|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343371652|0101|3.31|3.49|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343371706|0101|2.83|2.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343371836|0101|2.83|2.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343580221|0101|4.45|4.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343580238|0101|4.45|4.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343580481|0101|4.45|4.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343880215|0101|2.64|2.79|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343880222|0101|2.64|2.79|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343880239|0101|3.40|3.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343880246|0101|2.99|3.15|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343880253|0101|2.39|2.52|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343880260|0101|2.39|2.52|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343880482|0101|3.71|3.91|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343880499|0101|3.78|3.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343880505|0101|2.09|2.21|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760343880512|0101|2.09|2.21|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760344350229|0101|3.33|3.51|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760344350243|0101|3.73|3.94|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760344350267|0101|3.69|3.89|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760344350335|0101|3.41|3.60|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760344350519|0101|5.60|5.91|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760344350533|0101|6.89|7.27|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760344350557|0101|4.83|5.10|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760344350564|0101|7.27|7.67|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760344350878|0101|5.34|5.63|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760344350885|0101|5.25|5.54|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760344350892|0101|5.30|5.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760346072747|0101|3.24|3.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760346074109|0101|2.48|2.98|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760346074222|0101|3.88|4.66|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760346074246|0101|4.36|5.23|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760346074529|0101|3.32|3.98|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760346074550|0101|4.93|5.92|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760346074611|0101|2.34|2.81|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760346074741|0101|2.48|2.98|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760346074826|0101|3.92|4.70|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760346074895|0101|1.98|2.37|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760346074901|0101|3.47|4.16|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760346075021|0101|3.76|4.51|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760346075038|0101|2.34|2.81|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760346075618|0101|465.50|558.60|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760347690025|0101|11.28|11.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760347690032|0101|11.28|11.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760347690049|0101|7.14|7.53|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3760348970171|0101|3.72|4.46|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110057|0101|2.08|2.50|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110132|0101|3.33|3.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110170|0101|3.24|3.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110187|0101|3.24|3.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110194|0101|2.41|2.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110200|0101|2.41|2.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110231|0101|3.24|3.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110248|0101|3.24|3.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110255|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110262|0101|2.60|3.12|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110279|0101|2.83|3.39|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110286|0101|3.13|3.75|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110293|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110309|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110323|0101|2.60|3.12|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110330|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110347|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110514|0101|11.49|13.79|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110590|0101|5.22|6.26|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110637|0101|4.16|4.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110644|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110651|0101|4.99|5.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110668|0101|3.33|3.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110675|0101|5.83|6.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110682|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110699|0101|10.83|12.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110705|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110712|0101|4.16|4.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110729|0101|5.58|6.69|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110743|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110750|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110767|0101|2.60|3.12|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110828|0101|10.44|12.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110835|0101|1.58|1.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110842|0101|6.33|7.59|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110859|0101|6.91|8.29|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110866|0101|1.66|1.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110873|0101|9.99|11.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110880|0101|6.27|7.52|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110897|0101|5.83|6.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110903|0101|1.49|1.79|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110910|0101|3.75|4.50|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110927|0101|0.99|1.19|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110934|0101|2.83|3.39|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110941|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110958|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110965|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110972|0101|2.60|3.12|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349110989|0101|3.13|3.75|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111009|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111016|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111023|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111030|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111047|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111054|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111061|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111078|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111085|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111092|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111108|0101|2.08|2.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111146|0101|2.98|3.57|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111153|0101|5.74|6.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111160|0101|1.66|1.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111184|0101|4.16|4.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111191|0101|18.38|22.06|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111207|0101|14.66|17.59|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111214|0101|2.08|2.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111221|0101|2.08|2.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111238|0101|1.66|1.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111245|0101|8.66|10.39|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111252|0101|9.16|10.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111276|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111283|0101|1.66|1.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111290|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111368|0101|2.08|2.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111375|0101|15.83|18.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111382|0101|16.58|19.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111399|0101|16.66|19.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111405|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111412|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111429|0101|0.83|0.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111436|0101|0.83|0.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111443|0101|2.16|2.59|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111450|0101|1.08|1.29|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111467|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111474|0101|1.41|1.69|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111481|0101|12.49|14.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111498|0101|12.49|14.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111511|0101|2.41|2.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111528|0101|2.41|2.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111535|0101|2.33|2.79|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111542|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111559|0101|2.58|3.09|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111573|0101|2.83|3.39|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111580|0101|2.83|3.39|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111597|0101|1.16|1.39|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111603|0101|1.16|1.39|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111610|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111627|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111634|0101|2.33|2.79|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111641|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111658|0101|2.41|2.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111665|0101|2.24|2.69|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111672|0101|2.41|2.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111689|0101|2.24|2.69|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111771|0101|12.49|14.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111788|0101|4.16|4.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111795|0101|4.99|5.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111801|0101|6.66|7.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111818|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111825|0101|5.83|6.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111832|0101|7.49|8.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111849|0101|4.16|4.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111856|0101|2.38|2.85|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111863|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111870|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111887|0101|9.91|11.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111894|0101|9.91|11.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111900|0101|1.41|1.69|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111917|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111924|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111931|0101|1.66|1.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111948|0101|16.58|19.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111955|0101|16.58|19.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111962|0101|12.49|14.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111979|0101|16.66|19.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349111993|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112006|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112013|0101|1.66|1.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112020|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112037|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112082|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112099|0101|6.66|7.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112105|0101|3.33|3.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112112|0101|6.66|7.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112174|0101|1.66|1.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112181|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112198|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112211|0101|1.66|1.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112228|0101|2.08|2.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112235|0101|5.41|6.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112242|0101|1.91|2.29|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112259|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112266|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112334|0101|3.33|3.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112341|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112358|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112365|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112372|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112396|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112402|0101|8.24|9.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112419|0101|8.24|9.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112426|0101|3.24|3.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112433|0101|3.24|3.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112440|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112464|0101|9.91|11.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112471|0101|9.91|11.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112488|0101|7.08|8.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112495|0101|7.08|8.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112501|0101|6.58|7.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112518|0101|6.58|7.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112525|0101|7.49|8.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112532|0101|6.91|8.29|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112549|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112556|0101|3.33|3.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112563|0101|3.33|3.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112594|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112600|0101|7.49|8.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112617|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112624|0101|7.91|9.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112631|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112648|0101|12.49|14.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112655|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112662|0101|4.99|5.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112679|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112686|0101|2.33|2.79|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112693|0101|2.33|2.79|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112709|0101|2.83|3.39|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112716|0101|2.83|3.39|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112723|0101|1.16|1.39|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112730|0101|1.24|1.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112747|0101|3.74|4.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112754|0101|2.91|3.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112792|0101|10.83|12.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112808|0101|16.66|19.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112815|0101|2.74|3.29|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112822|0101|4.16|4.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112846|0101|3.24|3.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112853|0101|4.91|5.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112860|0101|5.74|6.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112877|0101|4.99|5.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112884|0101|4.16|4.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112891|0101|4.16|4.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112907|0101|3.33|3.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112914|0101|8.25|9.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112921|0101|7.42|8.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112938|0101|4.16|4.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112945|0101|3.33|3.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112952|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112969|0101|3.33|3.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112976|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112983|0101|4.16|4.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349112990|0101|4.08|4.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113003|0101|3.33|3.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113010|0101|4.91|5.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113027|0101|2.24|2.69|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113034|0101|2.71|3.25|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113041|0101|6.24|7.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113058|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113065|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113072|0101|4.91|5.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113089|0101|1.91|2.29|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113096|0101|2.41|2.89|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113102|0101|2.49|2.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113119|0101|3.33|3.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113126|0101|2.74|3.29|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113133|0101|3.58|4.29|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113140|0101|2.08|2.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113157|0101|3.33|3.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113164|0101|4.16|4.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113171|0101|4.74|5.69|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113188|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113195|0101|4.16|4.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113201|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113218|0101|4.16|4.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113225|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113232|0101|5.83|6.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113249|0101|8.08|9.69|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113256|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113263|0101|4.16|4.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113270|0101|4.99|5.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113287|0101|5.83|6.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113294|0101|12.49|14.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3760349113300|0101|12.49|14.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
