EAN|NAME|DESCRIPTION|BRAND|REFERENCE_WEIGHT|REFERENCE_VOLUME|PRODUCT_TYPE|UNIT_NAME|ACTIVE|PLU|ICON|FORBIDDEN_TO_SALE|VARIABLE_WEIGHT
8718951645417|*AJAX PDTS MENAG.BOX192UC|*PANACHES PDTS MANAGERS||||UNIT||true|||false|false
8718951645585|AJAX NETT MEN MUGUET 1.25|NETT MENAGER MUGUET||||UNIT|L|true|||false|false
8718951645615|AJAX NETT MEN COQUELIC 1.|NETT MENAGER COQUELICOT||||UNIT|L|true|||false|false
8718951645646|AJAX NETT MEN LAVANDE 1.2|NETT MENAGER LAVANDE||||UNIT|L|true|||false|false
8718951645677|AJAX NETT MEN CERISIER 1.|NETT MENAGER CERISIER||||UNIT|L|true|||false|false
8718951647527|SANEX DCHE ENFANTS 700ML|DOUCHE ENFANTS||||UNIT|L|true|||false|false
8718951648555|SANEX DCHE PX SENS RECH 5|DOUCHE PEAUX SENSIB RECH||||UNIT|L|true|||false|false
8718951648586|SANEX DCHE PX SENS 700ML|DOUCHE PEAUX SENSIBLES||||UNIT|L|true|||false|false
8718951648906|PAIC ACTIFROID MENTHE 500|VAISELLE ACTIFROID MENTHE||||UNIT|L|true|||false|false
8718951650541|COLG.BAD INTERD MEDIUM X3|BAD ZIGZAG INTERD.MEDIUM X3||||UNIT||true|||false|false
8718951650589|COLGATE BAD ZIGZAG A/BA S|BAD ZIGZAG A/BAC SOUPLE X3||||UNIT||true|||false|false
8718951650626|COLG BAD ZIGZAG INTERDENT|BAD ZIGZAG INTERDENT MED||||UNIT||true|||false|false
8718951650664|COLG BAD ZIGZAG INTERD SO|BAD ZIGZAG INTERDENT SOUP||||UNIT||true|||false|false
8718951651678|ELMEX DENT 6-12 ANTICARIE|DENT 6-12 ANTICARIE||||UNIT|L|true|||false|false
8718951651821|*SANEX DCH ZERO BOX159UC|*GEL DOUCHE ZERO PANACHE||||UNIT||true|||false|false
8718951652118|*PAIC LIQ VSL ACTFR MEN2X|*LIQ VSL ACTIFROID MENTHE X2||||UNIT|L|true|||false|false
8718951652132|*PAIC LQ VSL.ACTFR EUC 2X|*LIQ.VSL.ACTIFROID EUCALYPT.X2||||UNIT|L|true|||false|false
8718951652408|SANEX DCHE FAMILY 700ML|DOUCHE FAMILY||||UNIT|L|true|||false|false
8718951653030|COLGATE DENT MAXWHITE 75C|DENTIFIRCE MAXWHITE||||UNIT|L|true|||false|false
8718951653924|COLG DENT TRIPACT FCH 2X7|DENT TRIPACT ORIG FRCHE X2||||UNIT|L|true|||false|false
8718951653979|COLG DENT  BLANCH 2X75ML|DENTIFRICE BLANCHEUR X2||||UNIT|L|true|||false|false
8718951655362|*AJAX NETT SPR SDB 500ML|*NETTOY SPRAY SALLE DE BAIN||||UNIT|L|true|||false|false
8718951655393|*AJAX NETT SPR DEGRAISS 5|*NETTOYANT SPRAY DEGRAISSANT||||UNIT|L|true|||false|false
8718951655447|AJAX SPRAY MLT SURFACES 5|SPRAY MULTI SURFACES||||UNIT|L|true|||false|false
8718951655638|*PAIC LIQ VSL BOX 120UC P|*LIQUIDE VAISS PANACHE||||UNIT||true|||false|false
8718951655669|LACRX SPRAY ANTIBACTE.500|SPRY ANTIBAC 500ML||||UNIT|L|true|||false|false
8718951655690|LACROIX NETT MEN ANTI BAC|NETTOYANT MENAGER ANTI BACT||||UNIT|L|true|||false|false
8718951656154|SANEX DEO ATO PURE FRESH|DEODORANT PURE FRESH||||UNIT|L|true|||false|false
8718951656826|COLG BDB MAX FRESH COMP 5|BDB MAX FRESH PROTECT||||UNIT|L|true|||false|false
8718951656857|COLG BDB MAX FRESH 500ML|BDB MAX FRAICH DELICAT||||UNIT|L|true|||false|false
8718951656888|COLG BDB MAX INTENSE 500M|BDB MAX FRAICH INTENSE||||UNIT|L|true|||false|false
8718951658356|SANEX 0% PURE&FRESH 50ML|DEO BILLE 0% PURE&FRESH||||UNIT|L|true|||false|false
8718951658394|*SNX DEO BIL 0%PUR&FRSH 2|*DEO BILLE 0% PURE&FRESH X2||||UNIT|L|true|||false|false
8718951660427|SNX DEO STICK0% PUR&FRSH|DEO  STICK ZERO PUR&FRESH||||UNIT|L|true|||false|false
8718951660700|*SANEX GEL DCH BOX180UC P|*GEL DCH PANACHE||||UNIT||true|||false|false
8718951663206|*AJAX PDTS NETT.BOX 126UC|*PDTS NETTOYANT PANACHE||||UNIT||true|||false|false
8718951667198|*SNX DEO SPR 0%PUR&FRSH2X|*DEODORANT ATO 0% PUR FRESH X2||||UNIT|L|true|||false|false
8718951667419|*SNX DEO SPR 0%EXT CTRL2X|*DEO ATO 0% EXTRA CONTROL X2||||UNIT|L|true|||false|false
8718951667716|*LACROIX PRODUIT BOX 132U|*PANACHE NETT.MANAGERS||||UNIT||true|||false|false
8718951667990|*SNX DEO SPR 0%EXT CTRL2X|*DEO ATO 0% EXTRA CONTROL X2||||UNIT|L|true|||false|false
8718951674325|PAIC LIQ VSL EX2 DEGRAIS9|LIQ VAISS DEGRAISSANT EXCEL2||||UNIT|L|true|||false|false
8718951679269|ELMEX DENT.SENSI.BLNC 75M|DENT SENS CLIN EXP BLANC||||UNIT|L|true|||false|false
8718951679542|ELM DENT CLINIC XP SENS 7|DENTIFRICE CLINIC EXP SENS||||UNIT|L|true|||false|false
8718951684225|COLGATE DENT ECLAT 75ML|DENTIF BLANCHEUR PREV||||UNIT|L|true|||false|false
8718951684898|COL DENT TOT PREV ACTIV 7|DENT TOTLA ACTIV PEV ORIG||||UNIT|L|true|||false|false
8718951687417|*SANEX GEL DCH BOX 270UC|*GEL DOUCHE PANACHE||||UNIT||true|||false|false
8718951689589|SANEX DCH AGAVE NOUR 425M|DOUCHE AGAVE NOUISSANT||||UNIT|L|true|||false|false
8718951691292|COLGATE DENT.RESIST.EMAIL|DENTIF.RESISTANCE EMAIL||||UNIT|L|true|||false|false
8718951693012|ELMEX DENT CLINIC BLANCH|DENT OPTI EMAIL BLANCHE||||UNIT|L|true|||false|false
8718951694347|SOUPLINE FRCH PROVENCE 90|ADOU ULTRA PROVENCE||||UNIT|L|true|||false|false
8718951694446|SOUPLINE AD LIQ. ALPES 90|ADOU LIQUIDE ULTRA ALPES||||UNIT|L|true|||false|false
8718951696235|COL DENT TT PREV ACT CHB|DENT TOT PREV ACT CHARBON||||UNIT|L|true|||false|false
8718951697133|*COL.DENT.TT PREV.SN EM3X|*DENT TOT PREV SOIN EMAIL X3||||UNIT|L|true|||false|false
8718951697287|*COLGATE DENT.TOTAL ORGI2|*DENTIF. TOTAL ACT.ORIGINAL X2||||UNIT|L|true|||false|false
8718951697553|*COLGATE DENT.TOTALEMAIL2|*DENTIF.SOIN EMAIL X2||||UNIT|L|true|||false|false
8718951697584|*COL.DENT.TT PREV.ACT.BL3|*DENT TOT PREV ACT BLC X3||||UNIT|L|true|||false|false
8718951697836|*COL.DENT.TT PR.AC.SN CP3|*DENT TOT PREV ACT SOIN CPT X3||||UNIT|L|true|||false|false
8718951698284|*COLGATE DENT.TOTAL ECLA2|*DENTIFRICE TOTAL ECLAT X2||||UNIT|L|true|||false|false
8718951699403|*COL DENT TL ACT PREV CH2|*DENT TOTAL ACT PREV CHARB X2||||UNIT|L|true|||false|false
8718951702769|COLGATE  BAD SOUPLE X3|BROSSE A DENTS SOUPLE X3||||UNIT||true|||false|false
8718951702790|COLGATE  BAD MEDIUM X3|BROSSE A DENTS MEDIUM X3||||UNIT||true|||false|false
8718951703704|*SOUP AD PERLES VANILLE 2|*ADOUCISSANT PERLES VANILLE||||UNIT|kg|true|||false|false
8718951705722|*ELMEX BAD AC INTERDENT S|*BAD A/CARIE INTERDENT SOUPLE||||UNIT||true|||false|false
8718951705845|SANEX DCHE THERAPIE 425ML|GEL DCH DERMA THERAPIE TIRAIL||||UNIT|L|true|||false|false
8718951705876|SANEX DERMA DCHE SEBUM 42|GEL DOUCHE IMPERFECTION||||UNIT|L|true|||false|false
8718951706118|SANEX DERMA DCHE DEMANGE4|GEL DOUCHE DEMANGEAISON||||UNIT|L|true|||false|false
8718951706149|SANEX DERMA DCHE DESSECH4|GEL DOUCHE DESSECHEMENT||||UNIT|L|true|||false|false
8718951707399|ELMEX BAD SENSI+ SOUPLE|BROSSE A DENT SENSITIVE SOUPL||||UNIT||true|||false|false
8718951707641|SANEX DCHE ECPK HYPO 450M|GEL DCH NAT PREBIOTIC HYPOA||||UNIT|L|true|||false|false
8718951708174|ELMEX BAD SENSITIVE SOUPL|BROSSE A DENT SENSITIVE SPLX2||||UNIT||true|||false|false
8718951708389|AJAX 5 ACTIONS BRISE FRCH|AJAX 5 ACTIONS BRISE||||UNIT|L|true|||false|false
8718951708822|PAIC LIQ VSL CITRON VERT|LIQUIDE VAISSELLE CITRON VERT||||UNIT|L|true|||false|false
8718951709188|AJAX APC LEMON GRN 1,5L|AJAX APC LEMON GRN 1500ML||||UNIT|L|true|||false|false
8718951709706|AJAX 5 ACTIONS PINS 1.5L|AJAX 5 ACTIONS PINS 1.5L||||UNIT|L|true|||false|false
8718951709737|AJAX NETT MEN SENS REL 75|NETT MEN SENS RELAXANT||||UNIT|L|true|||false|false
8718951709973|AJAX NETT MEN SENS EXALT7|NETT MEN SENS EXALTANT||||UNIT|L|true|||false|false
8718951710078|AJAX NETT MEN SENS RECFT7|NETT MEN SENS RECONFORT||||UNIT|L|true|||false|false
8718951712782|PAIC LIQ VSL CIT AGRUM 50|LIQ VAIS CITRON AGRUMES||||UNIT|L|true|||false|false
8718951712812|PAIC LIQ.VSL EASY CITR.50|LIQ.VSL.EASYDOSE CITRON VERT||||UNIT|L|true|||false|false
8718951713574|*ELMEX BDB ANTI CARIES 40|*BAIN BOUCHE ANTI CARIE||||UNIT|L|true|||false|false
8718951713765|*ELMEX BDB PROTECT DOUX 4|*BAIN BOUCHE PROTECT DOUX||||UNIT|L|true|||false|false
8718951713840|COLG DENT ANTI TACHES 75M|DENTIFRICE ANTI TACHES||||UNIT|L|true|||false|false
8718951714618|*COLGATE DENTIFR.BOX192UC|*DENTIFRICE PANACHE||||UNIT||true|||false|false
8718951715073|*ELMEX BAD JUNIOR 6/12A|*BROSSE A DENT JUNIOR 6-12 ANS||||UNIT||true|||false|false
8718951715813|COLGATE BAD TOTAL SOUPLE|BAD TOT SOUPLE X1||||UNIT||true|||false|false
8718951715936|COLGATE DENT GENCIVES 2X7|DENTIFRICE GENCIVES X2||||UNIT|L|true|||false|false
8718951716308|ELMEX DENTSOIN INSTANT 75|DENTIFRICE SOIN INSTANT||||UNIT|L|true|||false|false
8718951716353|ELMEX DENT INSTANTANE 75M|DENTIFRICE INSTANTANE||||UNIT|L|true|||false|false
8718951716681|ELMEX DENT SOIN EMAIL 2X7|DENTIFRICE SOIN EMAIL X2||||UNIT|L|true|||false|false
8718951717428|*TAHITI DCHE COCO ANAN2X2|*DOUCHE COCO ANANAS X2||||UNIT|L|true|||false|false
8718951717459|*TAHITI DCHE MANG.PECHE2X|*DOUCHE MANGO PECHE X2||||UNIT|L|true|||false|false
8718951717480|*TAHITI DCHE YUZU MENT2X2|*DOUCHE YUZU MENTHE X2||||UNIT|L|true|||false|false
8718951717565|TAHITI DCHE COCO WAVE 250|GEL DOUCHE COCO ANANAS||||UNIT|L|true|||false|false
8718951717596|TAHITI DCHE SPLASH 250ML|GEL DOUCHE MANGUE PECHE||||UNIT|L|true|||false|false
8718951717657|TAHITI DCHE YUZU PEPS 250|GEL DOUCHE YUZU MENTHE||||UNIT|L|true|||false|false
8718951718197|AJAX PDRE RECURER CITRON|POUDRE A RECURER CITRON||||UNIT|kg|true|||false|false
8718951718555|PAIC LIQ EASY DOSE ECPK 9|LIQ VSL EASY DOSE ECOPACK||||UNIT|L|true|||false|false
8718951718883|PAIC ANTI CALCAIRE 500ML|LIQUIDE VAISELLE ANTI-CAL||||UNIT|L|true|||false|false
8718951718913|PAIC ANTI ODEURS 500ML|LIQUIDE VAISEL ANTI ODEUR||||UNIT|L|true|||false|false
8718951718944|SOUP AD.LIQ.CONC.GD AIR 1|ADOU.LIQUIDE CONC.GRAND AIR||||UNIT|L|true|||false|false
8718951720053|*SNX GDCH DER THER DEM 2X|*GDCH DERMA THER DEMANG X2||||UNIT|L|true|||false|false
8718951720084|*SNX GDCH DER THER DESS2X|*GDCH DERM THER DESS X2||||UNIT|L|true|||false|false
8718951720114|*SNX GDCH DER THER TIR2X4|*GDCH DERM THER TIRAIL X2||||UNIT|L|true|||false|false
8718951720251|*SNX GDCH DERM THER SEB2X|*GDCH DERM THER SEB X2||||UNIT|L|true|||false|false
8718951720596|COLGATE SENSI EMAIL 75ML|DENTIFRICE SENSIBILITE EMAIL||||UNIT|L|true|||false|false
8718951721906|TAHITI DCH.YLANG./PASS. 2|GEL DCH.YLANG YLANG/PASSION||||UNIT|L|true|||false|false
8718951722026|TAHITI DCHE COCOJASMIN 2X|GEL DOUCHE COCO JASMIN X2||||UNIT|L|true|||false|false
8718951722163|TAHITI DCHE COCO FRANG 70|GEL DCH 8H COCO FRANG POMPE||||UNIT|L|true|||false|false
8718951722378|TAHITI DCHE VANILLE &AM 7|GEL DCHE 8H VANIL AMAND POMPE||||UNIT|L|true|||false|false
8718951722699|TAHITI DCH.MONOI/FRANG.25|GEL DCH.MONOI/FRANGIPANIER 8H||||UNIT|L|true|||false|false
8718951722781|TAHITI DCHE VAN AMAND 2X2|DCH 8H VANILLE & AMANDE X2||||UNIT|L|true|||false|false
8718951722965|*TAHITI GEL DCH SENT/BERG|*TAHITI GEL DCH SENT/BERG250ML||||UNIT||true|||false|false
8718951722996|TAHITI DCHE SANT BERGA 2X|GEL DOUCHE SANTAL BERGA X2||||UNIT|L|true|||false|false
8718951723894|*SOUP AD PERLES BOX96UVC|*ADOUCISSANT PERLE PANACHE||||UNIT||true|||false|false
8718951724150|COLGATE DENT.MW PURP.SER4|DENT.MAXWHITE PURP.SERUM||||UNIT|L|true|||false|false
8718951724525|*SNX GDCH BOX 159UC PAN|*GEL DCHE PANACHE||||UNIT||true|||false|false
8718951724990|*TAHITI DOUCHE BOX 300UC|*DOUCHE PANACHE||||UNIT||true|||false|false
8718951725140|SOUPLINE FRAICH LAGON 800|ADOU FRAICHEUR LAGON||||UNIT|L|true|||false|false
8718951725188|SOUPLINE FRAICH FLORAL 80|ADOU FRAICHEUR FLORAL||||UNIT|L|true|||false|false
8718951727595|SANEX DEO ATO TOT PROT 20|DEODORANT ATO TOTAL PROT||||UNIT|L|true|||false|false
8718951727625|SANEX DEO ATO 48H 200ML|DEODORANT ATOMISEUR 48H||||UNIT|L|true|||false|false
8718951727731|*PAIC LIQ VSL BOX 105UVC|*LIQUIDE VAISSELLE PANACHE||||UNIT||true|||false|false
8718951728103|SANEX DEO ATO NAT. PROT.2|DEODORANT ATO NATUR PROT.||||UNIT|L|true|||false|false
8718951728134|SANEX DEO ATO BAMBOU 200M|DEODORANT ATO BAMBOU||||UNIT|L|true|||false|false
8718951728356|SANEX DEO GREEN COMPR 100|DEODORANT GREEN COMPRESSE||||UNIT|L|true|||false|false
8718951728387|SANEX DEO SENS 48H SPR 20|DEODORANT SPRAY SENS 48H||||UNIT|L|true|||false|false
8718951728417|SANEX DEO SPR ALOE SENS 2|DEODORANT SPRAY ALOE SENSITIV||||UNIT|L|true|||false|false
8718951728615|SANEX DEO TOLER BILLE 53M|DEODORANT BILLE TOLERANCE||||UNIT|L|true|||false|false
8718951729254|SANEX DEO ATO 72H FRESH 2|DEODORANT ATOMISEUR FRESH 72H||||UNIT|L|true|||false|false
8718951729506|SANEX MEN DEO SPRAY 72H 2|DEODORANT MEN SPRAY 72H||||UNIT|L|true|||false|false
8718951729568|SANEX MEN DEO SPR SENS 20|DEODORANT MEN SPRAY SENSITIVE||||UNIT|L|true|||false|false
8718951730212|SANEX DEO XXL 72H BILLE 9|DEODORANT XXL 72H BILLE||||UNIT|L|true|||false|false
8718951730267|SANEX DEO BILLE DERM72H 5|DEODORANT BILLE DERM 72H||||UNIT|L|true|||false|false
8718951730298|SANEX MEN DEO 72H BILLE 5|DEODORANT MEN 72H BILLE||||UNIT|L|true|||false|false
8718951730373|SOUPL.ADOU FRAICH AZUR 80|ADOU FRAICHEUR AZUR||||UNIT|L|true|||false|false
8718951730649|SANEX DEO TOTAL PROT BILL|DEODORANT TOTAL PROTECT BILLE||||UNIT|L|true|||false|false
8718951730700|SANEX DEO BIL.D+ EX.CONT.|DEO.BILLE DERMA+ EXT.CONT.||||UNIT|L|true|||false|false
8718951730854|SANEX DEO BILLE DERMA+INV|DEO.BILLE DERMA+ INV.||||UNIT|L|true|||false|false
8718951732148|COLGATE DENT MAX MENTHE 7|DENTIFRICE MAXFRESH MENTHE||||UNIT|L|true|||false|false
8718951732216|COLGATE DENT MAXWHIT BLC|DENTIFRICE MAXWHITE BLANCHEUR||||UNIT|L|true|||false|false
8718951732575|SANEX DEO BILLE BAMBOU 50|DEODORANT BILLE BAMBOU||||UNIT|L|true|||false|false
8718951732797|SANEX DEO BILLE ALUN 50ML|DEODORANT BILLE PIERRE ALUN||||UNIT|L|true|||false|false
8718951733404|SANEX DEO BILLE ALOE SENS|DEO BILLE ALOE SENSITIVE||||UNIT|L|true|||false|false
8718951734616|*SOUPL. AD.CONC SOIN EXP|*ADOU CONCENTRE SOIN EXPERT||||UNIT|L|true|||false|false
8718951735477|*SNX DEO BOX 126UC PAN|*DEODORANTS  PANACHE||||UNIT||true|||false|false
8718951737495|*SOUP. ADOU.CONC.MAGIQ 80|*ADOUCISSANT CONC.MOMENT MAGIQ||||UNIT|L|true|||false|false
8718951739475|TAHITI DCHE RECH COCO 500|DOUCHE RECHARGE COCO||||UNIT|L|true|||false|false
8718951739529|TAHITI GDCHE VAN/AMD 500M|GEL DOUCHE VAN/AMANDE||||UNIT|L|true|||false|false
8718951739802|*AJAX NETT MEN BOX 160UVC|*NETTOYANT MENAGER PANACHE||||UNIT||true|||false|false
8718951740020|*LACROIX NETT MEN BOX126U|*NETTOYANT MENAGER PANACHE||||UNIT||true|||false|false
8718951741225|SANEX DEO STICK 48H TOL.|DEODORANT STICK 48H TOLERANCE||||UNIT|L|true|||false|false
8718951741249|SANEX DEO STICK A/TRACE 6|DEODORANT STICK ANTI TRACE||||UNIT|L|true|||false|false
8718951741324|SOUPL.ADOU ULTRA MUSK 1.2|ADOU EMOTION MUSK||||UNIT|L|true|||false|false
8718951742260|SOUPLINE AD LIQ MOM.MAG 1|ADOU LQUIDE MOMENT MAGIQUE||||UNIT|L|true|||false|false
8718951742598|SOUPLINE ADOU GD AIR 1,5L|ADOUCISSANT LIQUIDE GRAND AIR||||UNIT|L|true|||false|false
8718951742628|*SOUP AD LIQ DILUE LAVDE|*ADOU.LIQ DILUE LAVANDE||||UNIT|L|true|||false|false
8718951742659|SOUPLINE ADOU HYPO 1,5L|ADOUCISSANT LIQ.HYPOALLERGENIQ||||UNIT|L|true|||false|false
8718951742710|TAHITI HUILE DCH COCO 250|HUILE DCH COCO||||UNIT|L|true|||false|false
8718951742772|TAHITI HUILE DCH VANILLE|HUILE DCH VANILLE||||UNIT|L|true|||false|false
8718951747203|*SOUPLINE ADOU. BOX 99UC|*ADOUCISSANT PANACHE||||UNIT||true|||false|false
8718951752726|*TAHITI GEL DCH CO/JSM 3X|*GEL DOUCHE COCO JASMIN||||UNIT|L|true|||false|false
8718951752757|*TAHITI GEL DCH VAN/AMD3X|*GEL DOUCHE VANILLE AMANDE X3||||UNIT|L|true|||false|false
8718951753228|*TAHITI GEL DCH SEN/BER3X|*GEL DOUCHE SENTAL BERGAM X3||||UNIT|L|true|||false|false
8718951755185|*COLG DENT ULT NET ACT 3X|*DENT ULT NET ACTIF X3||||UNIT|L|true|||false|false
8718951755574|*COL DENT MW MENT.GIV. 3X|*DENT.MAX WHITE MENT. GIV.X3||||UNIT|L|true|||false|false
8718951755772|*COL DENT MF ULTRA FR. 3X|*DENT.MAX FRSH ULTRA FRESH X3||||UNIT|L|true|||false|false
8718951758810|*SOUP.AD LIQ. BOX159UCPAN|*ADOUCISSANT PANACHE||||UNIT||true|||false|false
8718951759329|*COL DENTIFRICE BOX 144UC|*DENTIFRICE PANACHE||||UNIT||true|||false|false
8718951761414|COL.DENT.M.W.INSTANT 75ML|DENTIFRICE MAX WHITE INSTANT||||UNIT|L|true|||false|false
8718951761704|*ELMEX SOIN DENT BOX164UC|*SOIN DENTAIRE PANACHE||||UNIT||true|||false|false
8718951761827|SANEX ECPK CRM DCH SURGR|CREME DOUCHE SURGRAS||||UNIT|L|true|||false|false
8718951761858|SANEX DCH KIDS ECPK 450ML|GEL DOUCHE KIDS ECOPACK||||UNIT|L|true|||false|false
8718951761889|SANEX DCH REVITALIS 425ML|GEL DOUCHE REVITALISANT||||UNIT|L|true|||false|false
8718951762176|SANEX DCH APAISANT 425ML|GEL DOUCHE APAISANT||||UNIT|L|true|||false|false
8718951762206|SANEX CRM DCH SURGR 700ML|CREME DOUCHE SURGRAS||||UNIT|L|true|||false|false
8718951762237|SANEX DCH HYPOALLERG 700M|GEL DOUCHE HYPOALLERGENIQUE||||UNIT|L|true|||false|false
8718951763081|COL.DENT.M.W.ONE 75ML|DENTIFRICE MAX WHITE ONE||||UNIT|L|true|||false|false
8718951763166|SANEX DCH PROTEC ECPK 450|GEL DOUCHE PROTECTION ECOPACK||||UNIT|L|true|||false|false
8718951763197|SANEX G.DCH PROT 400ML|GEL DOUCHE PROTECTION||||UNIT|L|true|||false|false
8718951763227|SANEX CRM DCH PROTECT 400|CREME DOUCHE PROTECTION||||UNIT|L|true|||false|false
8718951763258|SANEX DCH PROT ECOP 900ML|CREME DOUCHE PROTECTION ECO||||UNIT|L|true|||false|false
8718951763289|SANEX CRM DCH PROT 900ML|SNX DCH CRM PROT||||UNIT|L|true|||false|false
8718951763326|*ELMEX SOIN DENT BOX186UC|*SOIN DENTAIRE PANACHE||||UNIT||true|||false|false
8718951763906|SANEX DCH KIDS 700ML|GEL DOUCHE KIDS POMPE||||UNIT|L|true|||false|false
8718951763937|SANEX DCH  HYDRA 425ML|SNX DCH DERMA CARE HYDRA||||UNIT|L|true|||false|false
8718951763968|SANEX DCH  HYPOALLERG 425|SNX DCH DERMA CARE HYPO||||UNIT|L|true|||false|false
8718951763999|SANEX DCH PROT 425ML|SN DCH DERMA CARE CREM||||UNIT|L|true|||false|false
8718951764026|SANEX DCH HLE SURGR 425ML|SNX DCH DERMA CARE HUIL||||UNIT|L|true|||false|false
8718951766174|*SANEX DCH BOX 306UC PAN|*DCH BOX 306UC PAN||||UNIT||true|||false|false
8718951766570|*TAHITI GEL DCH BOX 360UC|*GEL DOUCHE PANACHE||||UNIT||true|||false|false
8718951770843|COL.DENT.TOT.PREV.CARIES|DENT.TOTAL PREV.CARIES||||UNIT|L|true|||false|false
8718951771673|COL DENT TOTAL ACT PREV 7|DENTIFRICE ACTIVE PREVENTION||||UNIT|L|true|||false|false
8718951772793|SANEX DEO STICK 0% PUR&F|DEO STICK ZERO PURE&FRESH||||UNIT|L|true|||false|false
8718951775206|PALM SAV LIQ LUX.FOAM 250|SAVON LIQUIDE LUXURY FOAM||||UNIT|L|true|||false|false
8718951777064|*COL.DENT.TT.PREV.CARIES3|*DENT.TOTAL PREV.CARIES X3||||UNIT|L|true|||false|false
8718951778795|ELMEX DENT KIDS 0-6 ANS 2|DENTIFRICE ENFANTS 0-6 ANS X2||||UNIT|L|true|||false|false
8718951779501|SNX DEO.STICK ZERO SENS.6|DEO.STICK SENSITIVE ZERO 48H||||UNIT|L|true|||false|false
8718951781078|*COLGATE DENT.TTA CARIES2|*DENTIF.TTA PREV.CARIES X2||||UNIT|L|true|||false|false
8718951782846|AJAX PWR CLEAN ARTIC 750M|PWR CLEAN ARTIC||||UNIT|L|true|||false|false
8718951782877|AJAX PWR CLEAN  CITRUS 75|PWR CLEAN  CITRUS||||UNIT|L|true|||false|false
8718951782969|SNX HUILE DCH.DERMATHRP.7|HUILE DOUCHE DERMA THERAPIE||||UNIT|L|true|||false|false
8718951783034|*COL.DENT.TT PREV.BOX162U|*DENT.TOT.PREV.PANACHE||||UNIT||true|||false|false
8718951783188|*COLG.DENTIFRICE BOX192UC|*DENTIFRICES PANACHE||||UNIT||true|||false|false
8718951783928|SNX DCH DERMA DESSECHE 72|DCH DERMA DESSECHE||||UNIT|L|true|||false|false
8718951784826|ELMEX DENT A/CARIES EMAIL|DENTIFRICE A/CARIES EMAIL||||UNIT|L|true|||false|false
8718951785823|SANEX DEO ATO DERMA+MAT20|DEO.ATO DERMA+ MATURE||||UNIT|L|true|||false|false
8718951786035|SANEX DEO BILLE DERMA+ MA|DEO.BILLE DERMA+ MATURE||||UNIT|L|true|||false|false
8718951786585|PAIC LIQ VSL ECLAT CIT 75|LIQ VSL ECLAT CITRON||||UNIT|L|true|||false|false
8718951787018|PAIC LIQ.VSL.CITRON 1,5L|LIQUIDE VAISELLE CITRON||||UNIT|L|true|||false|false
8718951787414|PALM LIQ VSL ORIGINAL 750|LIQ VSL ORIGINAL||||UNIT|L|true|||false|false
8718951789562|COLGATE BAD SLIMSOFT ANTI|BAD ANTIPLAQ||||UNIT||true|||false|false
8718951790605|PAIC LIQ VSL DEFI ORANGE|LIQ VSL DEFI ORANGE||||UNIT|L|true|||false|false
8718951791213|PAIC LIQ.VSL PAMPLEMSSE 5|LIQUIDE LVSL.PAMPLEMOUSSE||||UNIT|L|true|||false|false
8718951791770|SANEX DEO ATO CPS  SENS.1|DEO ATO CORPS SENSITIVE||||UNIT|L|true|||false|false
8718951791800|SANEX DEO ATO CPS FRAICH1|DEO ATO CORPS FRAICHEUR||||UNIT|L|true|||false|false
8718951796911|*COLG DENT BOX 300UC PAN|*DENT BOX 300UC PAN||||UNIT||true|||false|false
8718951798168|SOUP.AD.LIQ.M.MAG.CALIN 7|ADOU.LIQ.MOMENT MAGIQUE CALIN||||UNIT|L|true|||false|false
8718951799790|COL.DENT.HARRYPOT MENTHE|DENTIFRICE H.P MENTHE DOUCE||||UNIT|L|true|||false|false
8718951800229|*SNX GDCH DER THER MENO2X|*GDCH DERM THER MENO X2||||UNIT|L|true|||false|false
8718951802315|SOUP.AD.LIQ.PIV.IMPER.100|ADOU.LIQ.PIVOINE IMPERMEABLE||||UNIT|L|true|||false|false
8718951802346|SOUP.AD.LIQ.JASMIN ABS.10|ADOU.LIQ.JASMIN ABSOLU||||UNIT|L|true|||false|false
8718951802377|SOUP.AD.LIQ.PST.DIVINE 10|ADOU.LIQ.JASMIN ABSOLU||||UNIT|L|true|||false|false
8718951808416|*SNX GEL DOUCHE BOX 159UC|*GEL DOUCHE PANACHE||||UNIT||true|||false|false
8718951812550|AJAX SPRAY PWR MSSE MULTI|SPRAY POWER MULTI||||UNIT|L|true|||false|false
8718951812604|AJAX SPRAY PWR MSSE A/CAL|SPRAY POWER MSSE A/CALC||||UNIT|L|true|||false|false
8718951813762|SNX GEL DCH.DERMA.A/DES.4|HUILE DOUCHE DERMA.A/DESSECH.||||UNIT|L|true|||false|false
8718951813793|SNX GEL DCH.DERMA.A/DEM.4|HUILE DOUCHE DERMA.A/DEMANG.||||UNIT|L|true|||false|false
8718973119392|*SERVIETTE MICROFIBRE LCS|*SERVIETTE MICROFIBRE LCS||||UNIT||true|||false|false
8718973119712|*CASQUETTE LCS|*CASQUETTE LCS||||UNIT||true|||false|false
8718973119743|*SERVIETTE DE SPORT LCS|*SERVIET SPORT LE COQ SPORTIF||||UNIT||true|||false|false
8718973119781|*SAC A DOS LCS|*SAC A DOS LCS||||UNIT||true|||false|false
8718973119835|*TROUSSE DE TOILLETTE LCS|*TROUSSE DE TOILLETTE LCS||||UNIT||true|||false|false
8718973119859|*SAC BANANE LCS|*SAC BANANE LCS||||UNIT||true|||false|false
